2.999999999999999889e-01,-2.000000000000000111e-01,-4.000000000000000222e-01,0.000000000000000000e+00,-2.500000000000000000e-01,-6.999999999999999556e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.043181818181817655e-01,-2.015530788389082173e-01,-3.964540254747788706e-01,-8.000000000000000167e-03,-2.220000000000000029e-01,-7.459999999999999964e-01,1.100000000000000110e-02,1.000000000000000021e-03,-1.250000000000000000e-01,1.069999999999999979e-01,-5.500000000000000028e-02,3.700000000000000511e-02,0.000000000000000000e+00
3.085746753246755292e-01,-2.030236074311126404e-01,-3.929087266537971690e-01,-1.600000000000000033e-02,-1.950000000000000067e-01,-7.880000000000000338e-01,2.000000000000000389e-02,2.000000000000000042e-03,-2.469999999999999973e-01,2.150000000000000244e-01,-1.079999999999999988e-01,7.600000000000001199e-02,0.000000000000000000e+00
3.128003246753248701e-01,-2.044417353093403167e-01,-3.893854639416959862e-01,-2.400000000000000050e-02,-1.690000000000000113e-01,-8.280000000000000693e-01,2.700000000000000316e-02,3.000000000000000062e-03,-3.669999999999999929e-01,3.230000000000000648e-01,-1.590000000000000024e-01,1.160000000000000198e-01,0.000000000000000000e+00
3.169642857142862535e-01,-2.057995278301608943e-01,-3.858686967340081986e-01,-3.200000000000000067e-02,-1.440000000000000169e-01,-8.650000000000001021e-01,3.300000000000000155e-02,4.000000000000000083e-03,-4.839999999999999858e-01,4.320000000000000506e-01,-2.090000000000000191e-01,1.570000000000000284e-01,0.000000000000000000e+00
3.210974025974030477e-01,-2.071043455508121967e-01,-3.823727971778169143e-01,-4.000000000000000083e-02,-1.200000000000000233e-01,-9.000000000000001332e-01,3.700000000000000511e-02,5.000000000000000104e-03,-5.989999999999999769e-01,5.410000000000000364e-01,-2.570000000000000062e-01,1.990000000000000380e-01,0.000000000000000000e+00
3.251996753246759742e-01,-2.083784533510415760e-01,-3.789047682417724383e-01,-4.800000000000000100e-02,-9.700000000000003064e-02,-9.330000000000001625e-01,4.000000000000000777e-02,6.000000000000000125e-03,-7.119999999999999662e-01,6.500000000000000222e-01,-3.039999999999999925e-01,2.410000000000000475e-01,0.000000000000000000e+00
3.292711038961042558e-01,-2.095990487935520952e-01,-3.754566251496856966e-01,-5.600000000000000117e-02,-7.500000000000002498e-02,-9.640000000000001901e-01,4.200000000000000955e-02,7.000000000000000146e-03,-8.229999999999999538e-01,7.590000000000000080e-01,-3.489999999999999769e-01,2.840000000000000302e-01,0.000000000000000000e+00
3.332808441558448576e-01,-2.107809247886220094e-01,-3.720204513322802331e-01,-6.400000000000000133e-02,-5.300000000000001932e-02,-9.940000000000002167e-01,4.300000000000001044e-02,8.000000000000000167e-03,-9.319999999999999396e-01,8.679999999999999938e-01,-3.929999999999999605e-01,3.280000000000000138e-01,0.000000000000000000e+00
3.372905844155852373e-01,-2.119463272414585930e-01,-3.686036569685797182e-01,-7.200000000000000844e-02,-3.200000000000001454e-02,-1.022000000000000242e+00,4.300000000000001044e-02,9.000000000000001055e-03,-1.040000000000000036e+00,9.769999999999999796e-01,-4.359999999999999432e-01,3.719999999999999973e-01,0.000000000000000000e+00
3.412694805194815828e-01,-2.130575215882744011e-01,-3.652053784830596173e-01,-7.900000000000001465e-02,-1.100000000000001324e-02,-1.049000000000000155e+00,4.300000000000001044e-02,1.000000000000000194e-02,-1.146000000000000130e+00,1.086000000000000076e+00,-4.769999999999999241e-01,4.169999999999999818e-01,0.000000000000000000e+00
